,time_code,emotion_values.outofbreath,emotion_values.disgust,emotion_values.anger,emotion_values.cheekiness,emotion_values.grief,emotion_values.sadness,emotion_values.pain,emotion_values.joy,emotion_values.fear,emotion_values.amazement
0,0.03331249952316284,0.0,1.7007801943691447e-05,0.0,0.0,0.0,4.8668181989341974e-05,0.0,6.269817822612822e-05,0.0,0.0
1,0.06662499904632568,0.0,1.7801497961045243e-05,0.0,0.0,0.0,5.0939368520630524e-05,0.0,6.562409544130787e-05,0.0,0.0
2,0.10000000149011612,0.0,1.9097869881079532e-05,0.0,0.0,0.0,5.4648964578518644e-05,0.0,7.040308992145583e-05,0.0,0.0
3,0.13331249356269836,0.0,2.0696728824987076e-05,0.0,0.0,0.0,5.9224134020041674e-05,0.0,7.629718311363831e-05,0.0,0.0
4,0.1666249930858612,0.0,2.246123767690733e-05,0.0,0.0,0.0,6.42733066342771e-05,0.0,8.280192560050637e-05,0.0,0.0
5,0.20000000298023224,0.0,2.4298677089973353e-05,0.0,0.0,0.0,6.953118281671777e-05,0.0,8.957553654909134e-05,0.0,0.0
6,0.23331250250339508,0.0,2.6147017706534825e-05,0.0,0.0,0.0,7.482025102945045e-05,0.0,9.638932533562183e-05,0.0,0.0
7,0.26662498712539673,0.0,2.796551416395232e-05,0.0,0.0,0.0,8.002390677575022e-05,0.0,0.00010309309436706826,0.0,0.0
8,0.30000001192092896,0.0,2.9728140361839905e-05,0.0,0.0,0.0,8.506770973326638e-05,0.0,0.00010959090286633,0.0,0.0
9,0.3333125114440918,0.0,3.141901470371522e-05,0.0,0.0,0.0,8.990618516691029e-05,0.0,0.00011582420120248571,0.0,0.0
10,0.36662501096725464,0.0,3.3029191399691626e-05,0.0,0.0,0.0,9.451374353375286e-05,0.0,0.00012176001473562792,0.0,0.0
11,0.4000000059604645,0.0,0.0009658702765591443,0.0,0.0,0.0,0.00073129718657583,0.0,0.00014218028809409589,0.0,0.0
12,0.4333125054836273,0.0,0.002488458529114723,0.0,0.0,0.0,0.0017683665500953794,0.0,0.00017165532335639,0.0,0.0
13,0.46662500500679016,0.0,0.00436589727178216,0.0,0.0,0.0,0.0030462145805358887,0.0,0.00020645663607865572,0.0,0.0
14,0.499937504529953,0.0,0.006437621545046568,0.0,0.0,0.0,0.004455814138054848,0.0,0.0002440417738398537,0.0,0.0
15,0.5333124995231628,0.0,0.008594845421612263,0.0,0.0,0.0,0.005923300050199032,0.0,0.00028269397444091737,0.0,0.0
16,0.5666249990463257,0.0,0.01076478511095047,0.0,0.0,0.0,0.007399254944175482,0.0,0.00032127025770023465,0.0,0.0
17,0.6000000238418579,0.0,0.01289963349699974,0.0,0.0,0.0,0.008851224556565285,0.0,0.0003590254345908761,0.0,0.0
18,0.6333125233650208,0.0,0.014968857169151306,0.0,0.0,0.0,0.010258481837809086,0.0,0.0003954890416935086,0.0,0.0
19,0.6666250228881836,0.0,0.01695382222533226,0.0,0.0,0.0,0.011608384549617767,0.0,0.0004303795285522938,0.0,0.0
20,0.699999988079071,0.0,0.018844038248062134,0.0,0.0,0.0,0.012893816456198692,0.0,0.00046354447840712965,0.0,0.0
21,0.7333124876022339,0.0,0.020634550601243973,0.0,0.0,0.0,0.014111419208347797,0.0,0.0004949187277816236,0.0,0.0
22,0.7666249871253967,0.0,0.021393699571490288,0.0,0.0,0.0,0.01463052723556757,0.0,0.0005066896555945277,0.0,0.0
23,0.800000011920929,0.0,0.021463844925165176,0.0,0.0,0.0,0.014682904817163944,0.0,0.0005054177017882466,0.0,0.0
24,0.8333125114440918,0.0,0.021082434803247452,0.0,0.0,0.0,0.014429302886128426,0.0,0.0004956497577950358,0.0,0.0
25,0.8666250109672546,0.0,0.020413639023900032,0.0,0.0,0.0,0.013980867341160774,0.0,0.00048052650527097285,0.0,0.0
26,0.8999375104904175,0.0,0.01957046240568161,0.0,0.0,0.0,0.013414109125733376,0.0,0.0004622068954631686,0.0,0.0
27,0.9333124756813049,0.0,0.018630215898156166,0.0,0.0,0.0,0.01278138067573309,0.0,0.00044216541573405266,0.0,0.0
28,0.9666249752044678,0.0,0.01764535717666149,0.0,0.0,0.0,0.012118207290768623,0.0,0.0004213998035993427,0.0,0.0
29,1.0,0.0,0.016651049256324768,0.0,0.0,0.0,0.011448407545685768,0.0,0.00040057642036117613,0.0,0.0
30,1.0333125591278076,0.0,0.015670454129576683,0.0,0.0,0.0,0.01078767329454422,0.0,0.0003801317361649126,0.0,0.0
31,1.0666249990463257,0.0,0.014718429185450077,0.0,0.0,0.0,0.01014607585966587,0.0,0.0003603433433454484,0.0,0.0
32,1.100000023841858,0.0,0.013804112561047077,0.0,0.0,0.0,0.009529815055429935,0.0,0.00034137952025048435,0.0,0.0
33,1.133312463760376,0.0,0.016865231096744537,0.0,0.0,0.0,0.008971700444817543,0.0,0.0003360252012498677,0.0,0.0
34,1.1666250228881836,0.0,0.02246241271495819,0.0,0.0,0.0,0.008462736383080482,0.0,0.00033966946648433805,0.0,0.0
35,1.2000000476837158,0.0,0.02960454486310482,0.0,0.0,0.0,0.00799606367945671,0.0,0.0003491200041025877,0.0,0.0
36,1.2333124876022339,0.0,0.03761320561170578,0.0,0.0,0.0,0.007566355634480715,0.0,0.0003621748764999211,0.0,0.0
37,1.2666250467300415,0.0,0.04602781683206558,0.0,0.0,0.0,0.0071693905629217625,0.0,0.0003773235366679728,0.0,0.0
38,1.2999999523162842,0.0,0.05453936383128166,0.0,0.0,0.0,0.006801757495850325,0.0,0.00039353713509626687,0.0,0.0
39,1.3333125114440918,0.0,0.06294400990009308,0.0,0.0,0.0,0.006460641045123339,0.0,0.00041012224392034113,0.0,0.0
40,1.3666249513626099,0.0,0.07111071795225143,0.0,0.0,0.0,0.006143670994788408,0.0,0.0004266183532308787,0.0,0.0
41,1.399999976158142,0.0,0.07895863801240921,0.0,0.0,0.0,0.00584881566464901,0.0,0.00044272642116993666,0.0,0.0
42,1.4333125352859497,0.0,0.08644133061170578,0.0,0.0,0.0,0.0055743055418133736,0.0,0.00045825878623872995,0.0,0.0
43,1.4666249752044678,0.0,0.09353575855493546,0.0,0.0,0.0,0.00531857879832387,0.0,0.0004731043882202357,0.0,0.0
44,1.4999375343322754,0.0,0.09630174934864044,0.0,0.0,0.0,0.005050458945333958,0.0,0.00047430102131329477,0.0,0.0
45,1.5333125591278076,0.0,0.09618449956178665,0.0,0.0,0.0,0.004779605194926262,0.0,0.00046655640471726656,0.0,0.0
46,1.5666249990463257,0.0,0.09418588876724243,0.0,0.0,0.0,0.004512382205575705,0.0,0.0004531251033768058,0.0,0.0
47,1.600000023841858,0.0,0.0909980908036232,0.0,0.0,0.0,0.004252875689417124,0.0,0.0004362470644991845,0.0,0.0
48,1.633312463760376,0.0,0.08709712326526642,0.0,0.0,0.0,0.004003600683063269,0.0,0.00041745477938093245,0.0,0.0
49,1.6666250228881836,0.0,0.0828082263469696,0.0,0.0,0.0,0.0037659958470612764,0.0,0.000397787633119151,0.0,0.0
50,1.7000000476837158,0.0,0.07835166156291962,0.0,0.0,0.0,0.0035407678224146366,0.0,0.0003779423132073134,0.0,0.0
51,1.7333124876022339,0.0,0.07387468963861465,0.0,0.0,0.0,0.0033281303476542234,0.0,0.0003583774669095874,0.0,0.0
52,1.7666250467300415,0.0,0.06947392225265503,0.0,0.0,0.0,0.0031279714312404394,0.0,0.0003393871884327382,0.0,0.0
53,1.7999999523162842,0.0,0.06521096080541611,0.0,0.0,0.0,0.0029399683699011803,0.0,0.00032115206704474986,0.0,0.0
54,1.8333125114440918,0.0,0.061123285442590714,0.0,0.0,0.0,0.002763667143881321,0.0,0.0003037750138901174,0.0,0.0
55,1.8666249513626099,0.0,0.05723128467798233,0.0,0.0,0.0,0.0025965345557779074,0.0,0.00028720570844598114,0.0,0.0
56,1.8999375104904175,0.0,0.053544964641332626,0.0,0.0,0.0,0.0024387347511947155,0.0,0.0002714955189730972,0.0,0.0
57,1.9333125352859497,0.0,0.0500667467713356,0.0,0.0,0.0,0.0022901881020516157,0.0,0.0002566607727203518,0.0,0.0
58,1.9666249752044678,0.0,0.04679405689239502,0.0,0.0,0.0,0.002150657819584012,0.0,0.00024269474670290947,0.0,0.0
59,2.0,0.0,0.04372109845280647,0.0,0.0,0.0,0.0020198088604956865,0.0,0.00022957558394409716,0.0,0.0
60,2.0333125591278076,0.0,0.040840089321136475,0.0,0.0,0.0,0.0018972489051520824,0.0,0.00021727207058575004,0.0,0.0
61,2.0666251182556152,0.0,0.03814210742712021,0.0,0.0,0.0,0.001782555365934968,0.0,0.00020574753580149263,0.0,0.0
62,2.0999999046325684,0.0,0.03561766445636749,0.0,0.0,0.0,0.0016752952942624688,0.0,0.000194962412933819,0.0,0.0
