,time_code,emotion_values.outofbreath,emotion_values.disgust,emotion_values.anger,emotion_values.cheekiness,emotion_values.grief,emotion_values.sadness,emotion_values.pain,emotion_values.joy,emotion_values.fear,emotion_values.amazement
0,0.03331249952316284,0.0,0.0,0.0,0.0,0.0,0.000591617077589035,0.0,0.08678267896175385,0.0011656044516712427,0.0
1,0.06662499904632568,0.0,0.0,0.0,0.0,0.0,0.0006192259024828672,0.0,0.09083254635334015,0.0012199992779642344,0.0
2,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0006643202505074441,0.0,0.09744732081890106,0.0013088443083688617,0.0
3,0.13331249356269836,0.0,0.0,0.0,0.0,0.0,0.0007199366227723658,0.0,0.10560553520917892,0.001418419647961855,0.0
4,0.1666249930858612,0.0,0.0,0.0,0.0,0.0,0.0007813150878064334,0.0,0.11460897326469421,0.0015393474604934454,0.0
5,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0008452305337414145,0.0,0.12398455291986465,0.0016652736812829971,0.0
6,0.23331250250339508,0.0,0.0,0.0,0.0,0.0,0.000909525144379586,0.0,0.13341574370861053,0.0017919470556080341,0.0
7,0.26662498712539673,0.0,0.0,0.0,0.0,0.0,0.0009727815631777048,0.0,0.14269466698169708,0.001916575012728572,0.0
8,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0010340946028009057,0.0,0.15168851613998413,0.0020373740699142218,0.0
9,0.3333125114440918,0.0,0.0,0.0,0.0,0.0,0.001092911814339459,0.0,0.16031622886657715,0.0021532555110752583,0.0
10,0.36662501096725464,0.0,0.0,0.0,0.0,0.0,0.0011489217868074775,0.0,0.16853219270706177,0.002263606758788228,0.0
11,0.4000000059604645,0.0,0.0007039909833110869,0.0,0.0,0.0,0.0011625366751104593,0.0,0.17175379395484924,0.004787735641002655,0.0
12,0.4333125054836273,0.0,0.0018538428703323007,0.0,0.0,0.0,0.0011481809196993709,0.0,0.17164795100688934,0.008838383480906487,0.0
13,0.46662500500679016,0.0,0.0032719934824854136,0.0,0.0,0.0,0.00111583829857409,0.0,0.16937030851840973,0.013805343769490719,0.0
14,0.499937504529953,0.0,0.004837069660425186,0.0,0.0,0.0,0.0010723910527303815,0.0,0.16571930050849915,0.019271623343229294,0.0
15,0.5333124995231628,0.0,0.0064668357372283936,0.0,0.0,0.0,0.0010225576115772128,0.0,0.16124406456947327,0.024954797700047493,0.0
16,0.5666249990463257,0.0,0.008106270805001259,0.0,0.0,0.0,0.000969548593275249,0.0,0.15631982684135437,0.030666014179587364,0.0
17,0.6000000238418579,0.0,0.00971923302859068,0.0,0.0,0.0,0.0009155251318588853,0.0,0.15120072662830353,0.03628132492303848,0.0
18,0.6333125233650208,0.0,0.011282641440629959,0.0,0.0,0.0,0.0008619193104095757,0.0,0.14605669677257538,0.04172167181968689,0.0
19,0.6666250228881836,0.0,0.012782406061887741,0.0,0.0,0.0,0.0008096584351733327,0.0,0.14099925756454468,0.046938907355070114,0.0
20,0.699999988079071,0.0,0.0142105957493186,0.0,0.0,0.0,0.0007593214395456016,0.0,0.13609953224658966,0.05190602317452431,0.0
21,0.7333124876022339,0.0,0.01556345820426941,0.0,0.0,0.0,0.0007112481398507953,0.0,0.13140086829662323,0.056610386818647385,0.0
22,0.7666249871253967,0.0,0.016136059537529945,0.001148479524999857,0.0,0.0,0.0006656153127551079,0.0,0.12719467282295227,0.0594952218234539,0.0
23,0.800000011920929,0.0,0.016187438741326332,0.003024329198524356,0.0,0.0,0.0006224896060302854,0.0,0.12339437007904053,0.06113358959555626,0.0
24,0.8333125114440918,0.0,0.01589725725352764,0.005337876733392477,0.0,0.0,0.0005818643257953227,0.0,0.11993523687124252,0.06192483752965927,0.0
25,0.8666250109672546,0.0,0.015389726497232914,0.007891116663813591,0.0,0.0,0.0005436851643025875,0.0,0.11676820367574692,0.062146808952093124,0.0
26,0.8999375104904175,0.0,0.01475034561008215,0.01054989080876112,0.0,0.0,0.0005078677786514163,0.0,0.11385533213615417,0.06199241057038307,0.0
27,0.9333124756813049,0.0,0.014037610031664371,0.013224437832832336,0.0,0.0,0.0004743096942547709,0.0,0.11116678267717361,0.06159520521759987,0.0
28,0.9666249752044678,0.0,0.013291203416883945,0.01585579849779606,0.0,0.0,0.0004428989195730537,0.0,0.10867855697870255,0.06104731559753418,0.0
29,1.0,0.0,0.012537727132439613,0.018406318500638008,0.0,0.0,0.00041351921390742064,0.0,0.1063709706068039,0.060411933809518814,0.0
30,1.0333125591278076,0.0,0.011794702149927616,0.020853009074926376,0.0,0.0,0.0003860541037283838,0.0,0.10422756522893906,0.059732090681791306,0.0
31,1.0666249990463257,0.0,0.011073363944888115,0.023182934150099754,0.0,0.0,0.0003603891236707568,0.0,0.10223428159952164,0.05903680995106697,0.0
32,1.100000023841858,0.0,0.010380622930824757,0.02538997307419777,0.0,0.0,0.0003364135918673128,0.0,0.10037893801927567,0.058345336467027664,0.0
33,1.133312463760376,0.0,0.010773743502795696,0.026324106380343437,0.0,0.0,0.004723291844129562,0.0,0.09715920686721802,0.05711061507463455,0.0
34,1.1666250228881836,0.0,0.01186843030154705,0.026407921686768532,0.0,0.0,0.01190419215708971,0.0,0.09311246871948242,0.05554567277431488,0.0
35,1.2000000476837158,0.0,0.013399581424891949,0.025934522971510887,0.0,0.0,0.02076689898967743,0.0,0.0886063501238823,0.053796280175447464,0.0
36,1.2333124876022339,0.0,0.015185263939201832,0.02510654740035534,0.0,0.0,0.030551135540008545,0.0,0.08389022201299667,0.051961369812488556,0.0
37,1.2666250467300415,0.0,0.017101529985666275,0.0240634735673666,0.0,0.0,0.04074174910783768,0.0,0.07913121581077576,0.050107281655073166,0.0
38,1.2999999523162842,0.0,0.019064782187342644,0.02290072664618492,0.0,0.0,0.05099405348300934,0.0,0.07443936914205551,0.048277754336595535,0.0
39,1.3333125114440918,0.0,0.02101946994662285,0.02168305031955242,0.0,0.0,0.06108161807060242,0.0,0.0698852464556694,0.046500854194164276,0.0
40,1.3666249513626099,0.0,0.022929463535547256,0.020453842356801033,0.0,0.0,0.07085979729890823,0.0,0.06551218777894974,0.044793885201215744,0.0
41,1.399999976158142,0.0,0.02477206103503704,0.019241681322455406,0.0,0.0,0.08024027943611145,0.0,0.061344873160123825,0.04316673427820206,0.0
42,1.4333125352859497,0.0,0.02653377316892147,0.01806490309536457,0.0,0.0,0.089173324406147,0.0,0.0573953278362751,0.0416242815554142,0.0
43,1.4666249752044678,0.0,0.028207408264279366,0.016934776678681374,0.0,0.0,0.09763538837432861,0.0,0.05366705358028412,0.04016801342368126,0.0
44,1.4999375343322754,0.0,0.028738167136907578,0.01585773192346096,0.0,0.0,0.10720489174127579,0.0,0.050157904624938965,0.03841458633542061,0.0
45,1.5333125591278076,0.0,0.028511634096503258,0.01483690831810236,0.0,0.0,0.11730653047561646,0.0,0.046862103044986725,0.036502089351415634,0.0
46,1.5666249990463257,0.0,0.027794867753982544,0.01387323159724474,0.0,0.0,0.1275538057088852,0.0,0.04377160966396332,0.034523915499448776,0.0
47,1.600000023841858,0.0,0.02677215076982975,0.012966165319085121,0.0,0.0,0.13769128918647766,0.0,0.04087705537676811,0.0325423926115036,0.0
48,1.633312463760376,0.0,0.02556999959051609,0.012114225886762142,0.0,0.0,0.14755427837371826,0.0,0.03816840425133705,0.030598320066928864,0.0
49,1.6666250228881836,0.0,0.024274663999676704,0.011315339244902134,0.0,0.0,0.15704068541526794,0.0,0.03563538193702698,0.028717592358589172,0.0
50,1.7000000476837158,0.0,0.02294434979557991,0.010567095130681992,0.0,0.0,0.16609130799770355,0.0,0.03326776996254921,0.026915865018963814,0.0
51,1.7333124876022339,0.0,0.021617792546749115,0.009866898879408836,0.0,0.0,0.17467623949050903,0.0,0.031055571511387825,0.025201784446835518,0.0
52,1.7666250467300415,0.0,0.020320219919085503,0.009212099015712738,0.0,0.0,0.18278519809246063,0.0,0.028989160433411598,0.023579249158501625,0.0
53,1.7999999523162842,0.0,0.019067537039518356,0.008600055240094662,0.0,0.0,0.190421000123024,0.0,0.027059322223067284,0.02204897440969944,0.0
54,1.8333125114440918,0.0,0.01786923222243786,0.008028185926377773,0.0,0.0,0.19759498536586761,0.0,0.025257306173443794,0.02060958370566368,0.0
55,1.8666249513626099,0.0,0.016731010749936104,0.007494000717997551,0.0,0.0,0.2043241709470749,0.0,0.023574844002723694,0.01925797015428543,0.0
56,1.8999375104904175,0.0,0.015654807910323143,0.006995119620114565,0.0,0.0,0.21062813699245453,0.0,0.022004136815667152,0.01799074187874794,0.0
57,1.9333125352859497,0.0,0.01464064884930849,0.006529282312840223,0.0,0.0,0.2165282517671585,0.0,0.020537860691547394,0.016803989186882973,0.0
58,1.9666249752044678,0.0,0.013687306083738804,0.00609434861689806,0.0,0.0,0.22204650938510895,0.0,0.019169136881828308,0.015693549066781998,0.0
