name,value,timestamp
JawOpen,0.0,0.0
MouthSmileLeft,0.03141214698553085,0.0
MouthSmileRight,0.03203802928328514,0.0
EyeBlinkLeft,0.0,0.0
EyeBlinkRight,0.0,0.0
JawOpen,0.0,33.333333333333336
MouthSmileLeft,0.07067390531301498,33.333333333333336
MouthSmileRight,0.0723501667380333,33.333333333333336
EyeBlinkLeft,0.0,33.333333333333336
EyeBlinkRight,0.0,33.333333333333336
JawOpen,0.0,66.66666666666667
MouthSmileLeft,0.08259927481412888,66.66666666666667
MouthSmileRight,0.08410362899303436,66.66666666666667
EyeBlinkLeft,0.0,66.66666666666667
EyeBlinkRight,0.0,66.66666666666667
JawOpen,0.0,100.0
MouthSmileLeft,0.06178921088576317,100.0
MouthSmileRight,0.06708571314811707,100.0
EyeBlinkLeft,0.0,100.0
EyeBlinkRight,0.0,100.0
JawOpen,0.0,133.33333333333334
MouthSmileLeft,0.05748821049928665,133.33333333333334
MouthSmileRight,0.06505319476127625,133.33333333333334
EyeBlinkLeft,0.0,133.33333333333334
EyeBlinkRight,0.0,133.33333333333334
JawOpen,0.0,166.66666666666666
MouthSmileLeft,0.0356878936290741,166.66666666666666
MouthSmileRight,0.04296787083148956,166.66666666666666
EyeBlinkLeft,0.0,166.66666666666666
EyeBlinkRight,0.0,166.66666666666666
JawOpen,0.0,200.0
MouthSmileLeft,0.0,200.0
MouthSmileRight,0.010690390132367611,200.0
EyeBlinkLeft,0.0,200.0
EyeBlinkRight,0.0,200.0
JawOpen,0.0,233.33333333333334
MouthSmileLeft,0.0,233.33333333333334
MouthSmileRight,0.0071131098084151745,233.33333333333334
EyeBlinkLeft,0.0,233.33333333333334
EyeBlinkRight,0.0,233.33333333333334
JawOpen,0.0,266.6666666666667
MouthSmileLeft,0.0,266.6666666666667
MouthSmileRight,0.004109212663024664,266.6666666666667
EyeBlinkLeft,0.0,266.6666666666667
EyeBlinkRight,0.0,266.6666666666667
JawOpen,0.0038939672522246838,300.0
MouthSmileLeft,0.0,300.0
MouthSmileRight,0.0015712808817625046,300.0
EyeBlinkLeft,0.0,300.0
EyeBlinkRight,0.0,300.0
JawOpen,0.06166435033082962,333.3333333333333
MouthSmileLeft,0.0,333.3333333333333
MouthSmileRight,0.0019874833524227142,333.3333333333333
EyeBlinkLeft,0.0,333.3333333333333
EyeBlinkRight,0.0,333.3333333333333
JawOpen,0.11736752837896347,366.66666666666663
MouthSmileLeft,0.0,366.66666666666663
MouthSmileRight,0.005700922105461359,366.66666666666663
EyeBlinkLeft,0.0,366.66666666666663
EyeBlinkRight,0.0,366.66666666666663
JawOpen,0.13849303126335144,400.0
MouthSmileLeft,0.0,400.0
MouthSmileRight,0.01131476741284132,400.0
EyeBlinkLeft,0.0,400.0
EyeBlinkRight,0.0,400.0
JawOpen,0.07493386417627335,433.33333333333337
MouthSmileLeft,0.0069266720674932,433.33333333333337
MouthSmileRight,0.024306757375597954,433.33333333333337
EyeBlinkLeft,0.0,433.33333333333337
EyeBlinkRight,0.0,433.33333333333337
JawOpen,0.0,466.6666666666667
MouthSmileLeft,0.0342998206615448,466.6666666666667
MouthSmileRight,0.05709979683160782,466.6666666666667
EyeBlinkLeft,0.0,466.6666666666667
EyeBlinkRight,0.0,466.6666666666667
JawOpen,0.0,500.0
MouthSmileLeft,0.08443894237279892,500.0
MouthSmileRight,0.10444881021976471,500.0
EyeBlinkLeft,0.0,500.0
EyeBlinkRight,0.0,500.0
JawOpen,0.0,533.3333333333334
MouthSmileLeft,0.09294772893190384,533.3333333333334
MouthSmileRight,0.11188618093729019,533.3333333333334
EyeBlinkLeft,0.0,533.3333333333334
EyeBlinkRight,0.0,533.3333333333334
JawOpen,0.0,566.6666666666666
MouthSmileLeft,0.08074360340833664,566.6666666666666
MouthSmileRight,0.09795290976762772,566.6666666666666
EyeBlinkLeft,0.0,566.6666666666666
EyeBlinkRight,0.0,566.6666666666666
JawOpen,0.0,600.0
MouthSmileLeft,0.031639330089092255,600.0
MouthSmileRight,0.048216499388217926,600.0
EyeBlinkLeft,0.0,600.0
EyeBlinkRight,0.0,600.0
JawOpen,0.09453609585762024,633.3333333333333
MouthSmileLeft,0.0012963906629011035,633.3333333333333
MouthSmileRight,0.015478263609111309,633.3333333333333
EyeBlinkLeft,0.0,633.3333333333333
EyeBlinkRight,0.0,633.3333333333333
JawOpen,0.28192877769470215,666.6666666666666
MouthSmileLeft,0.023793110623955727,666.6666666666666
MouthSmileRight,0.04161215201020241,666.6666666666666
EyeBlinkLeft,0.0,666.6666666666666
EyeBlinkRight,0.0,666.6666666666666
JawOpen,0.3287157714366913,700.0
MouthSmileLeft,0.048327408730983734,700.0
MouthSmileRight,0.06444045901298523,700.0
EyeBlinkLeft,0.0,700.0
EyeBlinkRight,0.0,700.0
JawOpen,0.21164260804653168,733.3333333333333
MouthSmileLeft,0.05495225265622139,733.3333333333333
MouthSmileRight,0.07415609806776047,733.3333333333333
EyeBlinkLeft,0.0,733.3333333333333
EyeBlinkRight,0.0,733.3333333333333
JawOpen,0.09151308983564377,766.6666666666667
MouthSmileLeft,0.05114328861236572,766.6666666666667
MouthSmileRight,0.06980594247579575,766.6666666666667
EyeBlinkLeft,0.0,766.6666666666667
EyeBlinkRight,0.0,766.6666666666667
JawOpen,0.0,800.0
MouthSmileLeft,0.05891374498605728,800.0
MouthSmileRight,0.07302506268024445,800.0
EyeBlinkLeft,0.0,800.0
EyeBlinkRight,0.0,800.0
JawOpen,0.0,833.3333333333334
MouthSmileLeft,0.10331523418426514,833.3333333333334
MouthSmileRight,0.11401080340147018,833.3333333333334
EyeBlinkLeft,0.0,833.3333333333334
EyeBlinkRight,0.0,833.3333333333334
JawOpen,0.0,866.6666666666667
MouthSmileLeft,0.12097752094268799,866.6666666666667
MouthSmileRight,0.13346104323863983,866.6666666666667
EyeBlinkLeft,0.0,866.6666666666667
EyeBlinkRight,0.0,866.6666666666667
JawOpen,0.0,900.0
MouthSmileLeft,0.11738909780979156,900.0
MouthSmileRight,0.13439054787158966,900.0
EyeBlinkLeft,0.0,900.0
EyeBlinkRight,0.0,900.0
JawOpen,0.0,933.3333333333334
MouthSmileLeft,0.10798509418964386,933.3333333333334
MouthSmileRight,0.1286880075931549,933.3333333333334
EyeBlinkLeft,0.0,933.3333333333334
EyeBlinkRight,0.0,933.3333333333334
JawOpen,0.0,966.6666666666666
MouthSmileLeft,0.066497303545475,966.6666666666666
MouthSmileRight,0.08976031094789505,966.6666666666666
EyeBlinkLeft,0.0,966.6666666666666
EyeBlinkRight,0.0,966.6666666666666
JawOpen,0.12864018976688385,1000.0
MouthSmileLeft,0.020223844796419144,1000.0
MouthSmileRight,0.038159798830747604,1000.0
EyeBlinkLeft,0.0,1000.0
EyeBlinkRight,0.0,1000.0
JawOpen,0.37494373321533203,1033.3333333333335
MouthSmileLeft,0.0,1033.3333333333335
MouthSmileRight,0.0061315870843827724,1033.3333333333335
EyeBlinkLeft,0.0,1033.3333333333335
EyeBlinkRight,0.0,1033.3333333333335
JawOpen,0.46031326055526733,1066.6666666666667
MouthSmileLeft,0.0,1066.6666666666667
MouthSmileRight,0.0,1066.6666666666667
EyeBlinkLeft,0.0,1066.6666666666667
EyeBlinkRight,0.0,1066.6666666666667
JawOpen,0.4164026975631714,1100.0
MouthSmileLeft,0.0,1100.0
