name,value,timestamp
EyeBlinkRight,0.012051176279783249,633.3333333333333
JawOpen,0.05568183586001396,666.6666666666666
MouthSmileLeft,0.06708746403455734,666.6666666666666
MouthSmileRight,0.06981907039880753,666.6666666666666
EyeBlinkLeft,0.012319248169660568,666.6666666666666
EyeBlinkRight,0.01305422279983759,666.6666666666666
JawOpen,0.03627149388194084,700.0
MouthSmileLeft,0.06882574409246445,700.0
MouthSmileRight,0.07292085886001587,700.0
EyeBlinkLeft,0.01338984351605177,700.0
EyeBlinkRight,0.014137308113276958,700.0
JawOpen,0.023543555289506912,733.3333333333333
MouthSmileLeft,0.07317031919956207,733.3333333333333
MouthSmileRight,0.07849087566137314,733.3333333333333
EyeBlinkLeft,0.014368000440299511,733.3333333333333
EyeBlinkRight,0.015096650458872318,733.3333333333333
JawOpen,0.008416411466896534,766.6666666666667
MouthSmileLeft,0.08069058507680893,766.6666666666667
MouthSmileRight,0.08655742555856705,766.6666666666667
EyeBlinkLeft,0.01574803702533245,766.6666666666667
EyeBlinkRight,0.01644367352128029,766.6666666666667
JawOpen,0.005062567535787821,800.0
MouthSmileLeft,0.07900886982679367,800.0
MouthSmileRight,0.08535006642341614,800.0
EyeBlinkLeft,0.017127037048339844,800.0
EyeBlinkRight,0.01779063791036606,800.0
JawOpen,0.0,833.3333333333334
MouthSmileLeft,0.07055094838142395,833.3333333333334
MouthSmileRight,0.07681214809417725,833.3333333333334
EyeBlinkLeft,0.01822347193956375,833.3333333333334
