,time_code,emotion_values.outofbreath,emotion_values.disgust,emotion_values.anger,emotion_values.grief,emotion_values.cheekiness,emotion_values.sadness,emotion_values.pain,emotion_values.joy,emotion_values.fear,emotion_values.amazement
35,1.2000000476837158,0.0,0.04149080812931061,0.0,0.0,0.0,0.18795102834701538,0.0,0.0025620802771300077,0.0003263500693719834,0.0
36,1.2333124876022339,0.0,0.03872661665081978,0.0,0.0,0.0,0.1803521364927292,0.0,0.0034793533850461245,0.0003377677930984646,0.0
37,1.2666250467300415,0.0,0.036146149039268494,0.0,0.0,0.0,0.17212821543216705,0.0,0.004430848173797131,0.00034840265288949013,0.0
38,1.2999999523162842,0.0,0.033737316727638245,0.0,0.0,0.0,0.1636604219675064,0.0,0.0053856708109378815,0.00035831332206726074,0.0
39,1.3333125114440918,0.0,0.031488802284002304,0.0,0.0,0.0,0.15520267188549042,0.0,0.006323571782559156,0.0003675526240840554,0.0
40,1.3666249513626099,0.0,0.029389996081590652,0.0,0.0,0.0,0.1469206064939499,0.0,0.007231659255921841,0.00037616852205246687,0.0
41,1.399999976158142,0.0,0.027430975809693336,0.0,0.0,0.0,0.13891898095607758,0.0,0.008102106861770153,0.0003842048463411629,0.0
42,1.4333125352859497,0.0,0.025602461770176888,0.0,0.0,0.0,0.13126060366630554,0.0,0.008930553682148457,0.00039170176023617387,0.0
43,1.4666249752044678,0.0,0.023895785212516785,0.0,0.0,0.0,0.12397964298725128,0.0,0.009714990854263306,0.0003986963420175016,0.0
44,1.4999375343322754,0.0,0.022302841767668724,0.0,0.0,0.0,0.11786074936389923,0.0,0.010078341700136662,0.00040896653081290424,0.0
45,1.5333125591278076,0.0,0.02081606164574623,0.0,0.0,0.0,0.11262344568967819,0.0,0.010159315541386604,0.0004211713094264269,0.0
46,1.5666249990463257,0.0,0.019428377971053123,0.0,0.0,0.0,0.1080668568611145,0.0,0.010054182261228561,0.0004343960026744753,0.0
47,1.600000023841858,0.0,0.018133189529180527,0.0,0.0,0.0,0.10404613614082336,0.0,0.009829563088715076,0.00044802247430197895,0.0
48,1.633312463760376,0.0,0.016924336552619934,0.0,0.0,0.0,0.10045593231916428,0.0,0.009531372226774693,0.0004616389633156359,0.0
49,1.6666250228881836,0.0,0.01579606533050537,0.0,0.0,0.0,0.09721878916025162,0.0,0.009191077202558517,0.000474976550322026,0.0
50,1.7000000476837158,0.0,0.014743005856871605,0.0,0.0,0.0,0.09427706897258759,0.0,0.00883008074015379,0.0004878652689512819,0.0
51,1.7333124876022339,0.0,0.013760148547589779,0.0,0.0,0.0,0.09158718585968018,0.0,0.008462779223918915,0.0005002028774470091,0.0
52,1.7666250467300415,0.0,0.012842811644077301,0.0,0.0,0.0,0.08911564946174622,0.0,0.008098704740405083,0.0005119337001815438,0.0
53,1.7999999523162842,0.0,0.011986629106104374,0.0,0.0,0.0,0.08683618158102036,0.0,0.0077440193854272366,0.0005230334354564548,0.0
54,1.8333125114440918,0.0,0.011187524534761906,0.0,0.0,0.0,0.08472779393196106,0.0,0.007402563001960516,0.0005334988818503916,0.0
55,1.8666249513626099,0.0,0.010441691614687443,0.0,0.0,0.0,0.08763290196657181,0.0,0.007033449597656727,0.0005318229086697102,0.0
56,1.8999375104904175,0.0,0.009745580144226551,0.0,0.0,0.0,0.09375539422035217,0.0,0.006653649266809225,0.0005222479812800884,0.0
57,1.9333125352859497,0.0,0.009095875546336174,0.0,0.0,0.0,0.10185745358467102,0.0,0.006274463143199682,0.0005077039240859449,0.0
58,1.9666249752044678,0.0,0.008489484898746014,0.0,0.0,0.0,0.11109080165624619,0.0,0.005903261713683605,0.0004902042564935982,0.0
59,2.0,0.0,0.007923519238829613,0.0,0.0,0.0,0.12087856978178024,0.0,0.005544701125472784,0.00047112361062318087,0.0
60,2.0333125591278076,0.0,0.007395285181701183,0.0,0.0,0.0,0.13083282113075256,0.0,0.005201570224016905,0.0004513916210271418,0.0
61,2.0666251182556152,0.0,0.006902266293764114,0.0,0.0,0.0,0.14069676399230957,0.0,0.004875382874161005,0.0004316287813708186,0.0
62,2.0999999046325684,0.0,0.006442115176469088,0.0,0.0,0.0,0.1503044068813324,0.0,0.004566788673400879,0.00041224100277759135,0.0
63,2.133312463760376,0.0,0.006012641359120607,0.0,0.0,0.0,0.1595524400472641,0.0,0.004275861196219921,0.0003934860578738153,0.0
64,2.1666250228881836,0.0,0.005611798260360956,0.0,0.0,0.0,0.16838058829307556,0.0,0.004002294037491083,0.00037551962304860353,0.0
65,2.200000047683716,0.0,0.005237678065896034,0.0,0.0,0.0,0.17675787210464478,0.0,0.0037455407436937094,0.0003584276419132948,0.0
66,2.2333126068115234,0.0,0.005853688810020685,0.0,0.0,0.0,0.17992687225341797,0.0,0.0045640310272574425,0.00034009237424470484,0.0
67,2.266624927520752,0.0,0.007104264106601477,0.0,0.0,0.0,0.17962980270385742,0.0,0.006068644113838673,0.0003213114687241614,0.0
68,2.299999952316284,0.0,0.008744409307837486,0.0,0.0,0.0,0.177074134349823,0.0,0.007991432212293148,0.0003026150807272643,0.0
69,2.333312511444092,0.0,0.010606272146105766,0.0,0.0,0.0,0.1730939894914627,0.0,0.010148972272872925,0.0002843477705027908,0.0
70,2.3666250705718994,0.0,0.012575752101838589,0.0,0.0,0.0,0.168262779712677,0.0,0.012416730634868145,0.0002667261869646609,0.0
71,2.4000000953674316,0.0,0.01457615289837122,0.0,0.0,0.0,0.16297215223312378,0.0,0.014711146242916584,0.00024987891083583236,0.0
72,2.43331241607666,0.0,0.016556747257709503,0.0,0.0,0.0,0.1574871987104416,0.0,0.016977086663246155,0.00023387442342936993,0.0
73,2.4666249752044678,0.0,0.01848478987812996,0.0,0.0,0.0,0.15198495984077454,0.0,0.01917910762131214,0.00021874066442251205,0.0
74,2.4999375343322754,0.0,0.020339936017990112,0.0,0.0,0.0,0.1465815156698227,0.0,0.021295325830578804,0.000204478477826342,0.0
75,2.5333125591278076,0.0,0.022110354155302048,0.0,0.0,0.0,0.141350656747818,0.0,0.023313160985708237,0.00019107093976344913,0.0
76,2.5666251182556152,0.0,0.023790011182427406,0.0,0.0,0.0,0.13633717596530914,0.0,0.02522636391222477,0.00017848992138169706,0.0
77,2.5999999046325684,0.0,0.026863688603043556,0.0,0.0,0.0,0.13277465105056763,0.0,0.026521451771259308,0.00016670054174028337,0.0
78,2.633312463760376,0.0,0.030786653980612755,0.0,0.0,0.0,0.1302313357591629,0.0,0.027386803179979324,0.00015566412184853107,0.0
79,2.6666250228881836,0.0,0.035186026245355606,0.0,0.0,0.0,0.12840476632118225,0.0,0.027954086661338806,0.00014534038200508803,0.0
80,2.700000047683716,0.0,0.039808668196201324,0.0,0.0,0.0,0.12708301842212677,0.0,0.028315285220742226,0.00013568873691838235,0.0
81,2.7333126068115234,0.0,0.04448472335934639,0.0,0.0,0.0,0.1261174976825714,0.0,0.028534619137644768,0.0001266692124772817,0.0
82,2.766624927520752,0.0,0.04910215735435486,0.0,0.0,0.0,0.12540404498577118,0.0,0.02865688130259514,0.00011824307875940576,0.0
83,2.799999952316284,0.0,0.05358893796801567,0.0,0.0,0.0,0.12486953288316727,0.0,0.028713276609778404,0.00011037313379347324,0.0
84,2.833312511444092,0.0,0.057900626212358475,0.0,0.0,0.0,0.12446261197328568,0.0,0.028725512325763702,0.00010302397276973352,0.0
85,2.8666250705718994,0.0,0.062011681497097015,0.0,0.0,0.0,0.1241472139954567,0.0,0.028708651661872864,9.61620535235852e-05,0.0
86,2.899937391281128,0.0,0.06590944528579712,0.0,0.0,0.0,0.12389788776636124,0.0,0.028673119843006134,8.97556819836609e-05,0.0
87,2.93331241607666,0.0,0.06958989799022675,0.0,0.0,0.0,0.12369673699140549,0.0,0.0286260973662138,8.37750849314034e-05,0.0
88,2.9666249752044678,0.0,0.0706026628613472,0.0,0.0,0.0,0.12109263241291046,0.0,0.02802395075559616,7.897058094386011e-05,0.0
89,3.0,0.0,0.06985227763652802,0.0,0.0,0.0,0.11697068065404892,0.0,0.027071168646216393,7.50305553083308e-05,0.0
90,3.0333125591278076,0.0,0.06796498596668243,0.0,0.0,0.0,0.11193951964378357,0.0,0.02590835653245449,7.17341317795217e-05,0.0
91,3.0666251182556152,0.0,0.06537265330553055,0.0,0.0,0.0,0.10641496628522873,0.0,0.02463158220052719,6.892410601722077e-05,0.0
92,3.0999999046325684,0.0,0.06237154081463814,0.0,0.0,0.0,0.10067854076623917,0.0,0.02330588921904564,6.648807175224647e-05,0.0
93,3.133312463760376,0.0,0.05916338041424751,0.0,0.0,0.0,0.09491842240095139,0.0,0.021974749863147736,6.434509850805625e-05,0.0
94,3.1666250228881836,0.0,0.05588412284851074,0.0,0.0,0.0,0.08925803005695343,0.0,0.02066667377948761,6.243644747883081e-05,0.0
95,3.200000047683716,0.0,0.052623990923166275,0.0,0.0,0.0,0.08377599716186523,0.0,0.01939982920885086,6.071906318538822e-05,0.0
96,3.2333126068115234,0.0,0.04944155365228653,0.0,0.0,0.0,0.07852013409137726,0.0,0.01818525604903698,5.9160989621886984e-05,0.0
97,3.266624927520752,0.0,0.046373531222343445,0.0,0.0,0.0,0.07351715862751007,0.0,0.01702912710607052,5.773815792053938e-05,0.0
98,3.299999952316284,0.0,0.04344162344932556,0.0,0.0,0.0,0.06877945363521576,0.0,0.015934303402900696,5.643213808070868e-05,0.0
99,3.333312511444092,0.0,0.04065801203250885,0.0,0.0,0.0,0.0643099993467331,0.0,0.014901374466717243,5.445022907224484e-05,0.0
100,3.3666250705718994,0.0,0.03802696242928505,0.0,0.0,0.0,0.06010517105460167,0.0,0.013929542154073715,5.2066377975279465e-05,0.0
101,3.4000000953674316,0.0,0.03554820641875267,0.0,0.0,0.0,0.056157346814870834,0.0,0.013017063960433006,4.946760236634873e-05,0.0
102,3.43331241607666,0.0,0.03321852162480354,0.0,0.0,0.0,0.05245637521147728,0.0,0.012161611579358578,4.678038749261759e-05,0.0
103,3.4666249752044678,0.0,0.031032828614115715,0.0,0.0,0.0,0.04899070784449577,0.0,0.011360526084899902,4.408912718645297e-05,0.0
104,3.4999375343322754,0.0,0.02898492105305195,0.0,0.0,0.0,0.04574808105826378,0.0,0.010610980913043022,4.144905324210413e-05,0.0
105,3.5333125591278076,0.0,0.027067990973591805,0.0,0.0,0.0,0.042716026306152344,0.0,0.0099101010710001,3.8895228499313816e-05,0.0
106,3.5666251182556152,0.0,0.0252749752253294,0.0,0.0,0.0,0.03988219052553177,0.0,0.009255032986402512,3.64488223567605e-05,0.0
107,3.5999999046325684,0.0,0.023598773404955864,0.0,0.0,0.0,0.037234533578157425,0.0,0.008642996661365032,3.412152727833018e-05,0.0
108,3.633312463760376,0.0,0.022032413631677628,0.0,0.0,0.0,0.0347614623606205,0.0,0.008071314543485641,3.191860014339909e-05,0.0
109,3.6666250228881836,0.0,0.020569149404764175,0.0,0.0,0.0,0.032451920211315155,0.0,0.007537431083619595,2.984097955049947e-05,0.0
110,3.700000047683716,0.0,0.01920253038406372,0.0,0.0,0.0,0.030295580625534058,0.0,0.007039132993668318,2.7886782845598646e-05,0.0
111,3.7333126068115234,0.0,0.01792638935148716,0.0,0.0,0.0,0.02828245982527733,0.0,0.006574050523340702,2.6052304747281596e-05,0.0
112,3.766624927520752,0.0,0.016734883189201355,0.0,0.0,0.0,0.026403170078992844,0.0,0.006139968987554312,2.4332734028575942e-05,0.0
113,3.799999952316284,0.0,0.015622500330209732,0.0,0.0,0.0,0.02464890480041504,0.0,0.005734824109822512,2.2722624635207467e-05,0.0
114,3.833312511444092,0.0,0.01458406075835228,0.0,0.0,0.0,0.023011405020952225,0.0,0.005356687121093273,2.1216234017629176e-05,0.0
115,3.8666250705718994,0.0,0.013614698313176632,0.0,0.0,0.0,0.02148294448852539,0.0,0.005003758240491152,1.980773413379211e-05,0.0
116,3.899937391281128,0.0,0.012709853239357471,0.0,0.0,0.0,0.020056288689374924,0.0,0.004674357362091541,1.8491358787287027e-05,0.0
117,3.93331241607666,0.0,0.01186525821685791,0.0,0.0,0.0,0.018724679946899414,0.0,0.004366915673017502,1.7261500033782795e-05,0.0
118,3.9666249752044678,0.0,0.011076916940510273,0.0,0.0,0.0,0.01748180203139782,0.0,0.004079969599843025,1.6112762750708498e-05,0.0
119,4.0,0.0,0.010341094806790352,0.0,0.0,0.0,0.016321752220392227,0.0,0.0038121528923511505,1.5039998288557399e-05,0.0
120,4.0333123207092285,0.0,0.009654303081333637,0.0,0.0,0.0,0.015239017084240913,0.0,0.003562190569937229,1.4038326298759785e-05,0.0
121,4.066625118255615,0.0,0.009013742208480835,0.0,0.0,0.0,0.014235797338187695,0.0,0.003329161088913679,1.3103133824188262e-05,0.0
122,4.099999904632568,0.0,0.008416198194026947,0.0,0.0,0.0,0.013304592110216618,0.0,0.003111855126917362,1.2230078937136568e-05,0.0
123,4.133312702178955,0.0,0.007858707569539547,0.0,0.0,0.0,0.012439060024917126,0.0,0.0029091681353747845,1.1415080734877847e-05,0.0
124,4.166625022888184,0.0,0.007338536437600851,0.0,0.0,0.0,0.011633744463324547,0.0,0.0027200859040021896,1.0654314792191144e-05,0.0
125,4.199999809265137,0.0,0.006853150669485331,0.0,0.0,0.0,0.010883877985179424,0.0,0.0025436733849346638,9.944194061972667e-06,0.0
