,time_code,emotion_values.outofbreath,emotion_values.disgust,emotion_values.anger,emotion_values.cheekiness,emotion_values.grief,emotion_values.sadness,emotion_values.pain,emotion_values.fear,emotion_values.joy,emotion_values.amazement
43,1.4666249752044678,0.0,0.0021739716175943613,0.0031257111113518476,0.0,0.0,9.160514309769496e-05,0.0,7.545162225142121e-05,0.0048692068085074425,0.0
44,1.4999375343322754,0.0,0.002029049675911665,0.0029173472430557013,0.0,0.0,0.00016568695718888193,0.0,8.650986274005845e-05,0.004638757556676865,0.0
45,1.5333125591278076,0.0,0.0018937864806503057,0.002722869161516428,0.0,0.0,0.00028775542159564793,0.0,0.00010548385762376711,0.00447653466835618,0.0
46,1.5666249990463257,0.0,0.0017675388371571898,0.0025413529947400093,0.0,0.0,0.00043873381218872964,0.0,0.00012924999464303255,0.004362131003290415,0.0
47,1.600000023841858,0.0,0.001649706275202334,0.0023719354066997766,0.0,0.0,0.0006055803969502449,0.0,0.0001556716742925346,0.0042812577448785305,0.0
48,1.633312463760376,0.0,0.0015397282550111413,0.0022138103377074003,0.0,0.0,0.0007794573321007192,0.0,0.0001832998968893662,0.004223908297717571,0.0
49,1.6666250228881836,0.0,0.001437081373296678,0.0020662257447838783,0.0,0.0,0.000954449875280261,0.0,0.0002111638168571517,0.004183074459433556,0.0
50,1.7000000476837158,0.0,0.0013412770349532366,0.0019284794107079506,0.0,0.0,0.0011266714427620173,0.0,0.0002386244450462982,0.004153847694396973,0.0
51,1.7333124876022339,0.0,0.0012518594739958644,0.001799915567971766,0.0,0.0,0.0012936381390318274,0.0,0.00026527236332185566,0.004132789094001055,0.0
52,1.7666250467300415,0.0,0.0011684027267619967,0.0016799222212284803,0.0,0.0,0.0014538323739543557,0.0,0.000290856376523152,0.004117486998438835,0.0
53,1.7999999523162842,0.0,0.001090509700588882,0.0015679281204938889,0.0,0.0,0.001606397912837565,0.0,0.00031523359939455986,0.004106253385543823,0.0
54,1.8333125114440918,0.0,0.0010178092634305358,0.0014633999671787024,0.0,0.0,0.0017509283497929573,0.0,0.0003383349103387445,0.004097901284694672,0.0
55,1.8666249513626099,0.0,0.0009499555453658104,0.0013658402021974325,0.0,0.0,0.0018127777148038149,0.0,0.0003479396109469235,0.004026320762932301,0.0
56,1.8999375104904175,0.0,0.0008866253192536533,0.0012747845612466335,0.0,0.0,0.001819371827878058,0.0,0.00034853449324145913,0.003914861474186182,0.0
57,1.9333125352859497,0.0,0.0008275170694105327,0.0011897990480065346,0.0,0.0,0.0017897337675094604,0.0,0.00034323104773648083,0.003779577324166894,0.0
58,1.9666249752044678,0.0,0.0007723493035882711,0.0011104792356491089,0.0,0.0,0.001737017068080604,0.0,0.00033418010571040213,0.0036314339376986027,0.0
59,2.0,0.0,0.000720859388820827,0.001036447356455028,0.0,0.0,0.001670276396907866,0.0,0.00032286180066876113,0.003477851627394557,0.0
60,2.0333125591278076,0.0,0.0006728020962327719,0.000967350963037461,0.0,0.0,0.001595708541572094,0.0,0.0003102885384578258,0.003323787357658148,0.0
61,2.0666251182556152,0.0,0.0006279486697167158,0.0009028609492816031,0.0,0.0,0.0015175179578363895,0.0,0.0002971468202304095,0.003172490047290921,0.0
62,2.0999999046325684,0.0,0.0005860854871571064,0.0008426702115684748,0.0,0.0,0.0014385244576260448,0.0,0.0002838965447153896,0.0030260258354246616,0.0
63,2.133312463760376,0.0,0.0005470131291076541,0.0007864921935833991,0.0,0.0,0.0013605861458927393,0.0,0.00027084036264568567,0.002885648747906089,0.0
