,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw,blendShapes.TongueTipUp,blendShapes.TongueTipDown,blendShapes.TongueTipLeft,blendShapes.TongueTipRight,blendShapes.TongueRollUp,blendShapes.TongueRollDown,blendShapes.TongueRollLeft,blendShapes.TongueRollRight,blendShapes.TongueUp,blendShapes.TongueDown,blendShapes.TongueLeft,blendShapes.TongueRight,blendShapes.TongueIn,blendShapes.TongueStretch,blendShapes.TongueWide,blendShapes.TongueNarrow
0,0.0,0.0029694547411054373,0.0,0.0,0.0,0.0,0.0,0.0,0.002348139649257064,0.0,0.0,0.0,0.0,0.0,5.627363862004131e-05,0.0,0.002344332402572036,0.0,0.04783826321363449,0.0,0.0,0.0,0.0,0.0,0.04803542420268059,0.04007469117641449,0.0,0.0,0.009185293689370155,0.00708399061113596,0.00710701709613204,0.007203044835478067,0.036674343049526215,0.007047891151160002,0.0,0.008998957462608814,0.0,0.0009009841014631093,0.0,0.0004045496170874685,0.0,0.0,0.0004754431720357388,0.0,0.0,0.0050276461988687515,0.0063089351169764996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057303488254547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298829555511475,0.0,0.0,0.0,0.005904411897063255,0.0,0.6525001525878906
1,0.03333333333333333,0.0017162554431706667,0.0,0.0,0.0,0.0,0.0,0.0,0.0011851030867546797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021664591040462255,0.0,0.06056065112352371,0.0,0.0,0.0,0.0,0.0,0.07205656170845032,0.062311869114637375,0.0,0.0,0.014530820772051811,0.011761941947042942,0.010252564214169979,0.010358400642871857,0.056110676378011703,0.013208214193582535,0.0,0.009429394267499447,0.0013504535891115665,0.0032892953604459763,0.0,3.884706165990792e-05,0.0,0.0,0.00214296393096447,0.0,0.003449788549914956,0.0,0.0006238368223421276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24539309740066528,0.0,0.0,0.0,0.04501829668879509,0.0,0.0,0.0,1.0078778266906738,0.0,0.0,0.0,0.0,0.0,0.9465743899345398
2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.002406346844509244,0.0,0.0,0.0,0.0,0.0,0.0,0.0027391258627176285,0.0,0.005842289421707392,0.0,0.17256909608840942,0.0,0.0,0.0,0.0,0.0,0.08630946278572083,0.07389867305755615,0.0,0.0,0.015674788504838943,0.012360953725874424,0.012491612695157528,0.012537144124507904,0.06391584128141403,0.010207805782556534,0.0,0.017748087644577026,0.0,0.0016138962237164378,0.0,0.0010612531332299113,0.0,0.0,0.001282495679333806,0.0,0.0054730819538235664,0.005406202748417854,0.0074842688627541065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08860345184803009,0.003103586845099926,0.0,0.0,0.16161538660526276,0.0,0.0,0.0,1.053428053855896,0.004168439656496048,0.0,0.04094717651605606,0.0,0.0,0.8972758650779724
3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.008675492368638515,0.0,0.0,0.0,0.0,0.0,0.0,0.008840634487569332,0.0,0.0,0.0018940859008580446,0.18080325424671173,0.0,0.0,0.0,0.0,0.0,0.06915760040283203,0.06812171638011932,0.0,0.0,0.01420523226261139,0.013182179071009159,0.012520021758973598,0.012859649024903774,0.055438775569200516,0.009374089539051056,0.0,0.013766849413514137,0.0030514055397361517,0.00696394219994545,0.0,0.00034655825584195554,0.0,0.0,0.0005279970355331898,0.0,0.006611798424273729,0.013156654313206673,0.015578359365463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06491786241531372,0.005757785402238369,0.0,0.0,0.20010648667812347,0.0,0.0,0.0,1.1317462921142578,0.005773032549768686,0.0,0.06857889890670776,0.0,0.0,0.9669104218482971
4,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.010157575830817223,0.0,0.0,0.0,0.0,0.0,0.0,0.010228149592876434,0.0,0.0,0.0076417685486376286,0.20576798915863037,0.0,0.0,0.0,0.0,0.0,0.07186497747898102,0.07187750190496445,0.0,0.0,0.01162802241742611,0.011161960661411285,0.013305398635566235,0.013600972481071949,0.0168471522629261,0.0,0.0,0.033732157200574875,0.0,0.001821069628931582,0.0,0.002446842612698674,0.010171767324209213,0.011929016560316086,0.0012607515091076493,0.0,0.006627577822655439,0.009827058762311935,0.012096582911908627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22455205023288727,0.0,0.0,0.0,0.12669603526592255,0.0,0.0,0.0,1.2000000476837158,0.0033273405861109495,0.0,0.04187646135687828,0.0,0.0,1.0
5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.009827528148889542,0.0,0.0,0.0,0.0,0.0,0.0,0.009769484400749207,0.01848822459578514,0.0,0.012087318114936352,0.21641792356967926,0.0,0.0,0.0,0.0,0.001968252006918192,0.037640560418367386,0.04272717610001564,0.00010373254917794839,0.0,0.004387330263853073,0.005213015712797642,0.009043518453836441,0.009359451942145824,0.0,0.0,0.0,0.04360494390130043,0.0,0.0,0.009371164254844189,0.011132018640637398,0.034070637077093124,0.03576046600937843,0.0013820439344272017,0.0,0.007901102304458618,0.009339392185211182,0.011371256783604622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27876532077789307,0.0,0.0,0.0,0.11219021677970886,0.0,0.0,0.0,1.2000000476837158,0.0029615815728902817,0.0,0.05426313728094101,0.0,0.0,1.0
6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012354236096143723,0.0,0.0,0.0,0.0,0.0,0.0,0.012132103554904461,0.00939274299889803,0.0,0.015826158225536346,0.1604270339012146,0.0,0.005667592864483595,0.0,0.0,0.005288117565214634,0.02257535234093666,0.03212934359908104,0.0016019456088542938,0.0,0.0,0.0020313134882599115,0.005364950746297836,0.0057775420136749744,0.0,0.0,0.0,0.04630201309919357,0.0005948502803221345,0.0,0.008086084388196468,0.008906492963433266,0.043054983019828796,0.044773366302251816,0.0014153997180983424,0.0,0.008557623252272606,0.006458050571382046,0.008063456043601036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16034261882305145,0.0,0.0,0.0,0.20301783084869385,0.0,0.0,0.0,1.2000000476837158,0.006295773200690746,0.0,0.06969259679317474,0.0,0.0,1.0
7,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.016518520191311836,0.0,0.0,0.0,0.0,0.0,0.0,0.01615709438920021,0.0,0.0,0.013666624203324318,0.09976864606142044,0.0,0.04959426075220108,0.0,0.0,0.007529069669544697,0.013238226063549519,0.024418389424681664,0.002439996460452676,0.0,0.0,0.002445641439408064,0.0021114142145961523,0.002717787167057395,0.004366259090602398,0.0,0.0016562079545110464,0.05178089812397957,0.0035401207860559225,0.0,0.0,0.0,0.05281589552760124,0.05429937317967415,0.0012463406892493367,0.0,0.007059976924210787,0.004374491050839424,0.005579730495810509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003188401460647583,0.0,0.0,0.29020217061042786,0.0,0.0,0.0,1.117781639099121,0.009213622659444809,0.0,0.08821137249469757,0.0,0.0,1.0
8,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.02082746848464012,0.0,0.0,0.0,0.0,0.0,0.0,0.020371854305267334,0.0,0.0,0.011751172132790089,0.09386177361011505,0.0,0.08437810838222504,0.0,0.0,0.007874838076531887,0.008649760857224464,0.01798669993877411,0.002639740239828825,0.0,0.0,0.002218063222244382,0.0007582537946291268,0.001414036494679749,0.008757834322750568,0.0,0.009631326422095299,0.051439374685287476,0.005052508320659399,0.0,0.0,0.0,0.05525868013501167,0.056460510939359665,0.0012263437965884805,0.0,0.007181679829955101,0.00308920512907207,0.004128016531467438,0.0,0.0,0.0,0.001474452205002308,0.0013547757407650352,0.0,0.0,0.0,0.0,0.0,0.0,0.01834622025489807,0.0,0.0,0.2493208348751068,0.0,0.0,0.0,0.9297842979431152,0.005307391285896301,0.0,0.12549425661563873,0.0,0.0,0.8831800818443298
9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.020558388903737068,0.0,0.0,0.0,0.0,0.0,0.0,0.020099690183997154,0.00711133424192667,0.0,0.012595376931130886,0.14747610688209534,0.0,0.13416266441345215,0.0,0.0,0.0074038938619196415,0.0,0.00893997959792614,0.003140993183478713,0.0,0.0,0.0020636224653571844,0.002954721450805664,0.0035159357357770205,0.0,0.0,0.0,0.045940011739730835,0.003760830033570528,0.0,0.005738392006605864,0.006082639563828707,0.04304555431008339,0.04478855058550835,0.0013870297698304057,0.0,0.005555331707000732,0.00019146868726238608,0.001137886312790215,0.0009379223920404911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013342827558517456,0.0,0.0,0.22067397832870483,0.0,0.0,0.0,0.88089919090271,0.00462283194065094,0.0,0.0888918936252594,0.0,0.0,0.7912861704826355
